,league,team,overall,attack,midfield,defence,transfer_budget,players,fifa_edition,update
6939,ESP-La Liga,Getafe,74,72,73,74,€4.9M,29,FIFA 18,"Jan 11, 2018"
6940,ESP-La Liga,Real Madrid,86,87,86,86,€99.8M,29,FIFA 18,"Jan 15, 2018"
6941,ESP-La Liga,FC Barcelona,85,89,85,84,€92M,25,FIFA 18,"Jan 15, 2018"
6942,ESP-La Liga,Atlético Madrid,83,86,82,83,€60M,33,FIFA 18,"Jan 15, 2018"
6943,ESP-La Liga,Sevilla,80,80,80,79,€34.1M,26,FIFA 18,"Jan 15, 2018"
6944,ESP-La Liga,Villarreal,80,81,80,79,€31.1M,33,FIFA 18,"Jan 15, 2018"
6945,ESP-La Liga,Athletic Club,79,79,80,79,€17.5M,33,FIFA 18,"Jan 15, 2018"
6946,ESP-La Liga,Valencia,79,79,79,79,€54.1M,29,FIFA 18,"Jan 15, 2018"
6947,ESP-La Liga,Real Betis,78,79,78,75,€15.3M,31,FIFA 18,"Jan 15, 2018"
6948,ESP-La Liga,Celta de Vigo,78,79,77,77,€10.4M,31,FIFA 18,"Jan 15, 2018"
6949,ESP-La Liga,Espanyol,78,79,79,77,€10M,29,FIFA 18,"Jan 15, 2018"
6950,ESP-La Liga,Real Sociedad,78,79,79,78,€14.3M,30,FIFA 18,"Jan 15, 2018"
6951,ESP-La Liga,SD Eibar,77,77,76,75,€5.4M,30,FIFA 18,"Jan 15, 2018"
6952,ESP-La Liga,Deportivo La Coruña,77,80,76,77,€9.5M,33,FIFA 18,"Jan 15, 2018"
6953,ESP-La Liga,Málaga,76,76,75,76,€9.4M,33,FIFA 18,"Jan 15, 2018"
6954,ESP-La Liga,Las Palmas,76,77,76,75,€5.7M,33,FIFA 18,"Jan 15, 2018"
6955,ESP-La Liga,Leganés,75,74,75,74,€3.8M,27,FIFA 18,"Jan 15, 2018"
6956,ESP-La Liga,Levante,75,73,75,75,€6.5M,33,FIFA 18,"Jan 15, 2018"
6957,ESP-La Liga,Deportivo Alavés,75,76,75,73,€4.4M,31,FIFA 18,"Jan 15, 2018"
6958,ESP-La Liga,Girona,75,78,76,75,€2.6M,31,FIFA 18,"Jan 15, 2018"
6959,ESP-La Liga,Getafe,74,72,73,74,€4.9M,29,FIFA 18,"Jan 15, 2018"
6960,ESP-La Liga,Real Madrid,86,87,86,86,€99.8M,29,FIFA 18,"Jan 18, 2018"
6961,ESP-La Liga,FC Barcelona,85,92,85,83,€92M,25,FIFA 18,"Jan 18, 2018"
6962,ESP-La Liga,Atlético Madrid,84,86,82,83,€60M,33,FIFA 18,"Jan 18, 2018"
6963,ESP-La Liga,Sevilla,80,80,80,79,€34.1M,26,FIFA 18,"Jan 18, 2018"
6964,ESP-La Liga,Athletic Club,79,80,79,79,€17.5M,33,FIFA 18,"Jan 18, 2018"
6965,ESP-La Liga,Valencia,79,80,79,79,€54.1M,29,FIFA 18,"Jan 18, 2018"
6966,ESP-La Liga,Villarreal,79,81,79,79,€31.1M,33,FIFA 18,"Jan 18, 2018"
6967,ESP-La Liga,Real Betis,78,79,78,75,€15.3M,33,FIFA 18,"Jan 18, 2018"
6968,ESP-La Liga,Celta de Vigo,78,79,77,77,€10.4M,31,FIFA 18,"Jan 18, 2018"
6969,ESP-La Liga,Espanyol,78,79,79,76,€10M,27,FIFA 18,"Jan 18, 2018"
6970,ESP-La Liga,Real Sociedad,78,79,79,78,€14.3M,30,FIFA 18,"Jan 18, 2018"
6971,ESP-La Liga,SD Eibar,77,78,77,76,€5.4M,28,FIFA 18,"Jan 18, 2018"
6972,ESP-La Liga,Deportivo La Coruña,77,80,76,77,€9.5M,33,FIFA 18,"Jan 18, 2018"
6973,ESP-La Liga,Las Palmas,76,77,76,75,€5.7M,33,FIFA 18,"Jan 18, 2018"
6974,ESP-La Liga,Leganés,75,74,75,74,€3.8M,27,FIFA 18,"Jan 18, 2018"
6975,ESP-La Liga,Málaga,75,76,75,74,€9.4M,33,FIFA 18,"Jan 18, 2018"
6976,ESP-La Liga,Deportivo Alavés,75,76,75,74,€4.4M,32,FIFA 18,"Jan 18, 2018"
6977,ESP-La Liga,Girona,75,78,76,75,€2.6M,30,FIFA 18,"Jan 18, 2018"
6978,ESP-La Liga,Levante,74,72,74,75,€6.5M,32,FIFA 18,"Jan 18, 2018"
6979,ESP-La Liga,Getafe,74,72,73,74,€4.9M,29,FIFA 18,"Jan 18, 2018"
6980,ESP-La Liga,Real Madrid,86,87,86,86,€99.8M,29,FIFA 18,"Jan 22, 2018"
6981,ESP-La Liga,FC Barcelona,85,89,85,84,€92M,25,FIFA 18,"Jan 22, 2018"
6982,ESP-La Liga,Atlético Madrid,84,86,82,83,€60M,33,FIFA 18,"Jan 22, 2018"
6983,ESP-La Liga,Sevilla,80,80,80,79,€34.1M,26,FIFA 18,"Jan 22, 2018"
6984,ESP-La Liga,Athletic Club,79,80,79,79,€17.5M,33,FIFA 18,"Jan 22, 2018"
6985,ESP-La Liga,Valencia,79,80,79,79,€54.1M,29,FIFA 18,"Jan 22, 2018"
6986,ESP-La Liga,Villarreal,79,81,79,79,€31.1M,33,FIFA 18,"Jan 22, 2018"
6987,ESP-La Liga,Real Betis,78,79,78,75,€15.3M,33,FIFA 18,"Jan 22, 2018"
6988,ESP-La Liga,Celta de Vigo,78,79,77,77,€10.4M,31,FIFA 18,"Jan 22, 2018"
6989,ESP-La Liga,Espanyol,78,79,79,76,€10M,27,FIFA 18,"Jan 22, 2018"
6990,ESP-La Liga,Real Sociedad,78,79,79,78,€14.3M,30,FIFA 18,"Jan 22, 2018"
6991,ESP-La Liga,SD Eibar,77,78,77,76,€5.4M,28,FIFA 18,"Jan 22, 2018"
6992,ESP-La Liga,Deportivo La Coruña,77,79,76,77,€9.5M,33,FIFA 18,"Jan 22, 2018"
6993,ESP-La Liga,Las Palmas,76,77,76,75,€5.7M,33,FIFA 18,"Jan 22, 2018"
6994,ESP-La Liga,Leganés,75,74,75,74,€3.8M,27,FIFA 18,"Jan 22, 2018"
6995,ESP-La Liga,Málaga,75,76,75,74,€9.4M,33,FIFA 18,"Jan 22, 2018"
6996,ESP-La Liga,Deportivo Alavés,75,76,75,74,€4.4M,32,FIFA 18,"Jan 22, 2018"
6997,ESP-La Liga,Girona,75,78,76,75,€2.6M,30,FIFA 18,"Jan 22, 2018"
6998,ESP-La Liga,Levante,74,72,74,75,€6.5M,32,FIFA 18,"Jan 22, 2018"
6999,ESP-La Liga,Getafe,74,72,73,74,€4.9M,29,FIFA 18,"Jan 22, 2018"
7000,ESP-La Liga,Real Madrid,86,87,86,86,€99.8M,29,FIFA 18,"Jan 25, 2018"
7001,ESP-La Liga,FC Barcelona,85,87,85,84,€92M,23,FIFA 18,"Jan 25, 2018"
7002,ESP-La Liga,Atlético Madrid,84,86,82,83,€60M,33,FIFA 18,"Jan 25, 2018"
7003,ESP-La Liga,Sevilla,80,80,80,79,€34.1M,26,FIFA 18,"Jan 25, 2018"
7004,ESP-La Liga,Athletic Club,79,80,79,79,€17.5M,33,FIFA 18,"Jan 25, 2018"
7005,ESP-La Liga,Valencia,79,80,79,79,€54.1M,30,FIFA 18,"Jan 25, 2018"
7006,ESP-La Liga,Villarreal,79,80,79,78,€31.1M,33,FIFA 18,"Jan 25, 2018"
7007,ESP-La Liga,Real Betis,78,79,78,75,€15.3M,33,FIFA 18,"Jan 25, 2018"
7008,ESP-La Liga,Celta de Vigo,78,79,77,77,€10.4M,31,FIFA 18,"Jan 25, 2018"
7009,ESP-La Liga,Espanyol,78,79,79,76,€10M,27,FIFA 18,"Jan 25, 2018"
7010,ESP-La Liga,Real Sociedad,78,79,79,78,€14.3M,30,FIFA 18,"Jan 25, 2018"
7011,ESP-La Liga,SD Eibar,77,78,77,76,€5.4M,28,FIFA 18,"Jan 25, 2018"
7012,ESP-La Liga,Deportivo La Coruña,77,79,77,77,€9.5M,33,FIFA 18,"Jan 25, 2018"
7013,ESP-La Liga,Las Palmas,76,77,76,75,€5.7M,33,FIFA 18,"Jan 25, 2018"
7014,ESP-La Liga,Leganés,75,74,75,74,€3.8M,28,FIFA 18,"Jan 25, 2018"
7015,ESP-La Liga,Málaga,75,76,75,74,€9.4M,33,FIFA 18,"Jan 25, 2018"
7016,ESP-La Liga,Deportivo Alavés,75,76,75,74,€4.4M,31,FIFA 18,"Jan 25, 2018"
7017,ESP-La Liga,Girona,75,78,76,75,€2.6M,30,FIFA 18,"Jan 25, 2018"
7018,ESP-La Liga,Levante,74,73,74,75,€6.5M,33,FIFA 18,"Jan 25, 2018"
7019,ESP-La Liga,Getafe,74,72,73,74,€4.9M,29,FIFA 18,"Jan 25, 2018"
7020,ESP-La Liga,Real Madrid,86,87,86,86,€99.8M,29,FIFA 18,"Jan 29, 2018"
7021,ESP-La Liga,FC Barcelona,85,87,85,84,€92M,23,FIFA 18,"Jan 29, 2018"
7022,ESP-La Liga,Atlético Madrid,84,86,82,83,€60M,33,FIFA 18,"Jan 29, 2018"
7023,ESP-La Liga,Sevilla,80,80,80,79,€34.1M,26,FIFA 18,"Jan 29, 2018"
7024,ESP-La Liga,Athletic Club,79,80,79,79,€17.5M,33,FIFA 18,"Jan 29, 2018"
7025,ESP-La Liga,Valencia,79,80,79,79,€54.1M,30,FIFA 18,"Jan 29, 2018"
7026,ESP-La Liga,Villarreal,79,80,79,78,€31.1M,33,FIFA 18,"Jan 29, 2018"
7027,ESP-La Liga,Real Betis,78,79,78,75,€15.3M,33,FIFA 18,"Jan 29, 2018"
7028,ESP-La Liga,Celta de Vigo,78,79,77,77,€10.4M,31,FIFA 18,"Jan 29, 2018"
7029,ESP-La Liga,Espanyol,78,79,79,76,€10M,27,FIFA 18,"Jan 29, 2018"
7030,ESP-La Liga,Real Sociedad,78,79,79,78,€14.3M,30,FIFA 18,"Jan 29, 2018"
7031,ESP-La Liga,SD Eibar,77,78,77,76,€5.4M,28,FIFA 18,"Jan 29, 2018"
7032,ESP-La Liga,Deportivo La Coruña,77,79,77,77,€9.5M,33,FIFA 18,"Jan 29, 2018"
7033,ESP-La Liga,Las Palmas,76,77,76,75,€5.7M,33,FIFA 18,"Jan 29, 2018"
7034,ESP-La Liga,Leganés,75,74,75,74,€3.8M,28,FIFA 18,"Jan 29, 2018"
7035,ESP-La Liga,Málaga,75,76,75,74,€9.4M,33,FIFA 18,"Jan 29, 2018"
7036,ESP-La Liga,Deportivo Alavés,75,76,75,74,€4.4M,31,FIFA 18,"Jan 29, 2018"
7037,ESP-La Liga,Girona,75,78,76,75,€2.6M,30,FIFA 18,"Jan 29, 2018"
7038,ESP-La Liga,Levante,74,73,74,75,€6.5M,33,FIFA 18,"Jan 29, 2018"
7039,ESP-La Liga,Getafe,74,72,73,74,€4.9M,29,FIFA 18,"Jan 29, 2018"
7040,ESP-La Liga,Real Madrid,86,87,86,86,€99.8M,29,FIFA 18,"Feb 1, 2018"
7041,ESP-La Liga,FC Barcelona,85,89,85,84,€92M,23,FIFA 18,"Feb 1, 2018"
7042,ESP-La Liga,Atlético Madrid,84,86,82,83,€60M,33,FIFA 18,"Feb 1, 2018"
7043,ESP-La Liga,Sevilla,80,80,80,79,€34.1M,28,FIFA 18,"Feb 1, 2018"
7044,ESP-La Liga,Athletic Club,79,80,79,79,€17.5M,33,FIFA 18,"Feb 1, 2018"
7045,ESP-La Liga,Valencia,79,80,79,80,€54.1M,31,FIFA 18,"Feb 1, 2018"
7046,ESP-La Liga,Villarreal,79,80,79,79,€31.1M,33,FIFA 18,"Feb 1, 2018"
7047,ESP-La Liga,Real Betis,78,79,78,76,€15.3M,33,FIFA 18,"Feb 1, 2018"
7048,ESP-La Liga,Celta de Vigo,78,79,78,77,€10.4M,31,FIFA 18,"Feb 1, 2018"
7049,ESP-La Liga,Espanyol,78,79,78,76,€10M,27,FIFA 18,"Feb 1, 2018"
7050,ESP-La Liga,Real Sociedad,78,79,79,77,€14.3M,31,FIFA 18,"Feb 1, 2018"
7051,ESP-La Liga,SD Eibar,77,78,77,76,€5.4M,28,FIFA 18,"Feb 1, 2018"
7052,ESP-La Liga,Deportivo La Coruña,77,79,77,77,€9.5M,33,FIFA 18,"Feb 1, 2018"
7053,ESP-La Liga,Leganés,75,74,75,74,€3.8M,28,FIFA 18,"Feb 1, 2018"
7054,ESP-La Liga,Málaga,75,76,75,74,€9.4M,33,FIFA 18,"Feb 1, 2018"
7055,ESP-La Liga,Levante,75,76,75,75,€6.5M,33,FIFA 18,"Feb 1, 2018"
7056,ESP-La Liga,Deportivo Alavés,75,76,75,74,€4.4M,31,FIFA 18,"Feb 1, 2018"
7057,ESP-La Liga,Las Palmas,75,77,76,75,€5.7M,33,FIFA 18,"Feb 1, 2018"
7058,ESP-La Liga,Girona,75,78,76,75,€2.6M,32,FIFA 18,"Feb 1, 2018"
7059,ESP-La Liga,Getafe,74,74,73,74,€4.9M,29,FIFA 18,"Feb 1, 2018"
7060,ESP-La Liga,Real Madrid,86,87,86,86,€99.8M,29,FIFA 18,"Feb 5, 2018"
7061,ESP-La Liga,FC Barcelona,85,89,85,84,€92M,23,FIFA 18,"Feb 5, 2018"
7062,ESP-La Liga,Atlético Madrid,84,86,82,83,€60M,33,FIFA 18,"Feb 5, 2018"
7063,ESP-La Liga,Sevilla,80,80,80,79,€34.1M,28,FIFA 18,"Feb 5, 2018"
7064,ESP-La Liga,Athletic Club,79,80,79,79,€17.5M,33,FIFA 18,"Feb 5, 2018"
7065,ESP-La Liga,Valencia,79,80,79,80,€54.1M,31,FIFA 18,"Feb 5, 2018"
7066,ESP-La Liga,Villarreal,79,80,79,79,€31.1M,33,FIFA 18,"Feb 5, 2018"
7067,ESP-La Liga,Real Betis,78,79,78,76,€15.3M,33,FIFA 18,"Feb 5, 2018"
7068,ESP-La Liga,Celta de Vigo,78,79,78,77,€10.4M,31,FIFA 18,"Feb 5, 2018"
7069,ESP-La Liga,Espanyol,78,79,78,76,€10M,27,FIFA 18,"Feb 5, 2018"
7070,ESP-La Liga,Real Sociedad,78,79,79,77,€14.3M,31,FIFA 18,"Feb 5, 2018"
7071,ESP-La Liga,SD Eibar,77,78,77,76,€5.4M,28,FIFA 18,"Feb 5, 2018"
7072,ESP-La Liga,Deportivo La Coruña,77,79,77,77,€9.5M,33,FIFA 18,"Feb 5, 2018"
7073,ESP-La Liga,Leganés,75,74,75,74,€3.8M,28,FIFA 18,"Feb 5, 2018"
7074,ESP-La Liga,Málaga,75,76,75,74,€9.4M,33,FIFA 18,"Feb 5, 2018"
7075,ESP-La Liga,Levante,75,76,75,75,€6.5M,33,FIFA 18,"Feb 5, 2018"
7076,ESP-La Liga,Deportivo Alavés,75,76,75,74,€4.4M,31,FIFA 18,"Feb 5, 2018"
7077,ESP-La Liga,Las Palmas,75,77,76,75,€5.7M,33,FIFA 18,"Feb 5, 2018"
7078,ESP-La Liga,Girona,75,78,76,75,€2.6M,32,FIFA 18,"Feb 5, 2018"
7079,ESP-La Liga,Getafe,74,74,73,74,€4.9M,29,FIFA 18,"Feb 5, 2018"
7080,ESP-La Liga,Real Madrid,86,87,86,86,€99.8M,29,FIFA 18,"Feb 8, 2018"
7081,ESP-La Liga,FC Barcelona,85,89,85,84,€92M,23,FIFA 18,"Feb 8, 2018"
7082,ESP-La Liga,Atlético Madrid,84,86,82,83,€60M,33,FIFA 18,"Feb 8, 2018"
7083,ESP-La Liga,Sevilla,80,80,81,78,€34.1M,28,FIFA 18,"Feb 8, 2018"
7084,ESP-La Liga,Athletic Club,79,80,79,79,€17.5M,33,FIFA 18,"Feb 8, 2018"
7085,ESP-La Liga,Valencia,79,80,79,80,€54.1M,31,FIFA 18,"Feb 8, 2018"
7086,ESP-La Liga,Villarreal,79,80,79,79,€31.1M,33,FIFA 18,"Feb 8, 2018"
7087,ESP-La Liga,Real Betis,78,79,78,76,€15.3M,33,FIFA 18,"Feb 8, 2018"
7088,ESP-La Liga,Celta de Vigo,78,79,78,77,€10.4M,31,FIFA 18,"Feb 8, 2018"
7089,ESP-La Liga,Espanyol,78,79,78,76,€10M,27,FIFA 18,"Feb 8, 2018"
7090,ESP-La Liga,Real Sociedad,78,79,79,77,€14.3M,31,FIFA 18,"Feb 8, 2018"
7091,ESP-La Liga,SD Eibar,77,78,77,76,€5.4M,28,FIFA 18,"Feb 8, 2018"
7092,ESP-La Liga,Deportivo La Coruña,77,79,77,77,€9.5M,33,FIFA 18,"Feb 8, 2018"
7093,ESP-La Liga,Leganés,75,74,75,74,€3.8M,27,FIFA 18,"Feb 8, 2018"
7094,ESP-La Liga,Málaga,75,76,75,74,€9.4M,33,FIFA 18,"Feb 8, 2018"
7095,ESP-La Liga,Levante,75,75,75,75,€6.5M,33,FIFA 18,"Feb 8, 2018"
7096,ESP-La Liga,Deportivo Alavés,75,76,75,74,€4.4M,31,FIFA 18,"Feb 8, 2018"
7097,ESP-La Liga,Las Palmas,75,77,76,75,€5.7M,33,FIFA 18,"Feb 8, 2018"
7098,ESP-La Liga,Girona,75,78,76,75,€2.6M,32,FIFA 18,"Feb 8, 2018"
7099,ESP-La Liga,Getafe,74,74,73,74,€4.9M,30,FIFA 18,"Feb 8, 2018"
7100,ESP-La Liga,Real Madrid,86,87,86,86,€99.8M,29,FIFA 18,"Feb 12, 2018"
7101,ESP-La Liga,FC Barcelona,85,89,85,84,€92M,23,FIFA 18,"Feb 12, 2018"
7102,ESP-La Liga,Atlético Madrid,84,86,82,83,€60M,33,FIFA 18,"Feb 12, 2018"
7103,ESP-La Liga,Sevilla,80,80,81,78,€34.1M,28,FIFA 18,"Feb 12, 2018"
7104,ESP-La Liga,Athletic Club,79,80,79,78,€17.5M,33,FIFA 18,"Feb 12, 2018"
7105,ESP-La Liga,Valencia,79,80,79,80,€54.1M,31,FIFA 18,"Feb 12, 2018"
7106,ESP-La Liga,Villarreal,79,80,79,79,€31.1M,33,FIFA 18,"Feb 12, 2018"
7107,ESP-La Liga,Real Betis,78,79,78,76,€15.3M,33,FIFA 18,"Feb 12, 2018"
7108,ESP-La Liga,Celta de Vigo,78,79,78,77,€10.4M,31,FIFA 18,"Feb 12, 2018"
7109,ESP-La Liga,Espanyol,78,79,78,76,€10M,27,FIFA 18,"Feb 12, 2018"
7110,ESP-La Liga,Real Sociedad,78,79,79,77,€14.3M,31,FIFA 18,"Feb 12, 2018"
7111,ESP-La Liga,SD Eibar,77,78,77,76,€5.4M,28,FIFA 18,"Feb 12, 2018"
7112,ESP-La Liga,Deportivo La Coruña,77,79,77,77,€9.5M,33,FIFA 18,"Feb 12, 2018"
7113,ESP-La Liga,Leganés,75,74,75,74,€3.8M,27,FIFA 18,"Feb 12, 2018"
7114,ESP-La Liga,Málaga,75,76,75,74,€9.4M,33,FIFA 18,"Feb 12, 2018"
7115,ESP-La Liga,Levante,75,75,75,75,€6.5M,33,FIFA 18,"Feb 12, 2018"
7116,ESP-La Liga,Deportivo Alavés,75,76,75,74,€4.4M,31,FIFA 18,"Feb 12, 2018"
7117,ESP-La Liga,Las Palmas,75,77,76,75,€5.7M,33,FIFA 18,"Feb 12, 2018"
7118,ESP-La Liga,Girona,75,78,76,75,€2.6M,32,FIFA 18,"Feb 12, 2018"
7119,ESP-La Liga,Getafe,74,74,73,74,€4.9M,30,FIFA 18,"Feb 12, 2018"
7120,ESP-La Liga,Real Madrid,86,87,86,86,€99.8M,29,FIFA 18,"Feb 15, 2018"
7121,ESP-La Liga,FC Barcelona,85,89,85,84,€92M,23,FIFA 18,"Feb 15, 2018"
7122,ESP-La Liga,Atlético Madrid,84,86,82,83,€60M,33,FIFA 18,"Feb 15, 2018"
7123,ESP-La Liga,Sevilla,80,80,80,78,€34.1M,28,FIFA 18,"Feb 15, 2018"
7124,ESP-La Liga,Athletic Club,79,80,79,78,€17.5M,33,FIFA 18,"Feb 15, 2018"
7125,ESP-La Liga,Valencia,79,80,79,80,€54.1M,31,FIFA 18,"Feb 15, 2018"
7126,ESP-La Liga,Villarreal,79,78,79,80,€31.1M,33,FIFA 18,"Feb 15, 2018"
7127,ESP-La Liga,Real Betis,78,79,78,76,€15.3M,33,FIFA 18,"Feb 15, 2018"
7128,ESP-La Liga,Celta de Vigo,78,79,78,77,€10.4M,31,FIFA 18,"Feb 15, 2018"
7129,ESP-La Liga,Espanyol,78,79,78,76,€10M,27,FIFA 18,"Feb 15, 2018"
7130,ESP-La Liga,Real Sociedad,78,79,79,77,€14.3M,31,FIFA 18,"Feb 15, 2018"
7131,ESP-La Liga,SD Eibar,77,77,76,76,€5.4M,28,FIFA 18,"Feb 15, 2018"
7132,ESP-La Liga,Deportivo La Coruña,77,79,77,77,€9.5M,33,FIFA 18,"Feb 15, 2018"
7133,ESP-La Liga,Leganés,75,74,75,74,€3.8M,27,FIFA 18,"Feb 15, 2018"
7134,ESP-La Liga,Málaga,75,76,75,74,€9.4M,33,FIFA 18,"Feb 15, 2018"
7135,ESP-La Liga,Levante,75,75,75,75,€6.5M,33,FIFA 18,"Feb 15, 2018"
7136,ESP-La Liga,Deportivo Alavés,75,76,75,74,€4.4M,30,FIFA 18,"Feb 15, 2018"
7137,ESP-La Liga,Las Palmas,75,77,76,75,€5.7M,33,FIFA 18,"Feb 15, 2018"
7138,ESP-La Liga,Girona,75,78,76,75,€2.6M,32,FIFA 18,"Feb 15, 2018"
7139,ESP-La Liga,Getafe,74,74,73,74,€4.9M,30,FIFA 18,"Feb 15, 2018"
7140,ESP-La Liga,Real Madrid,86,87,86,86,€99.8M,29,FIFA 18,"Feb 19, 2018"
7141,ESP-La Liga,FC Barcelona,85,89,85,84,€92M,23,FIFA 18,"Feb 19, 2018"
7142,ESP-La Liga,Atlético Madrid,84,86,82,83,€60M,33,FIFA 18,"Feb 19, 2018"
7143,ESP-La Liga,Sevilla,80,80,80,78,€34.1M,28,FIFA 18,"Feb 19, 2018"
7144,ESP-La Liga,Athletic Club,79,80,79,78,€17.5M,33,FIFA 18,"Feb 19, 2018"
7145,ESP-La Liga,Valencia,79,80,79,80,€54.1M,31,FIFA 18,"Feb 19, 2018"
7146,ESP-La Liga,Villarreal,79,78,79,80,€31.1M,33,FIFA 18,"Feb 19, 2018"
7147,ESP-La Liga,Real Betis,78,79,78,76,€15.3M,33,FIFA 18,"Feb 19, 2018"
7148,ESP-La Liga,Celta de Vigo,78,79,78,77,€10.4M,31,FIFA 18,"Feb 19, 2018"
7149,ESP-La Liga,Espanyol,78,79,78,76,€10M,27,FIFA 18,"Feb 19, 2018"
7150,ESP-La Liga,Real Sociedad,78,79,79,77,€14.3M,31,FIFA 18,"Feb 19, 2018"
7151,ESP-La Liga,SD Eibar,77,77,76,76,€5.4M,28,FIFA 18,"Feb 19, 2018"
7152,ESP-La Liga,Deportivo La Coruña,77,79,77,77,€9.5M,33,FIFA 18,"Feb 19, 2018"
7153,ESP-La Liga,Leganés,75,74,75,74,€3.8M,27,FIFA 18,"Feb 19, 2018"
7154,ESP-La Liga,Málaga,75,76,75,74,€9.4M,33,FIFA 18,"Feb 19, 2018"
7155,ESP-La Liga,Levante,75,75,75,75,€6.5M,33,FIFA 18,"Feb 19, 2018"
7156,ESP-La Liga,Deportivo Alavés,75,76,75,74,€4.4M,30,FIFA 18,"Feb 19, 2018"
7157,ESP-La Liga,Las Palmas,75,77,76,75,€5.7M,33,FIFA 18,"Feb 19, 2018"
7158,ESP-La Liga,Girona,75,78,76,75,€2.6M,32,FIFA 18,"Feb 19, 2018"
7159,ESP-La Liga,Getafe,74,74,73,74,€4.9M,30,FIFA 18,"Feb 19, 2018"
7160,ESP-La Liga,Real Madrid,86,87,86,86,€99.8M,29,FIFA 18,"Feb 22, 2018"
7161,ESP-La Liga,FC Barcelona,85,89,85,84,€92M,23,FIFA 18,"Feb 22, 2018"
7162,ESP-La Liga,Atlético Madrid,84,86,82,83,€60M,33,FIFA 18,"Feb 22, 2018"
7163,ESP-La Liga,Sevilla,80,80,80,78,€34.1M,28,FIFA 18,"Feb 22, 2018"
7164,ESP-La Liga,Athletic Club,79,80,79,78,€17.5M,33,FIFA 18,"Feb 22, 2018"
7165,ESP-La Liga,Valencia,79,79,80,80,€54.1M,31,FIFA 18,"Feb 22, 2018"
7166,ESP-La Liga,Villarreal,79,78,79,80,€31.1M,33,FIFA 18,"Feb 22, 2018"
7167,ESP-La Liga,Real Betis,78,79,78,76,€15.3M,33,FIFA 18,"Feb 22, 2018"
7168,ESP-La Liga,Celta de Vigo,78,79,78,77,€10.4M,31,FIFA 18,"Feb 22, 2018"
7169,ESP-La Liga,Espanyol,78,79,78,76,€10M,27,FIFA 18,"Feb 22, 2018"
7170,ESP-La Liga,Real Sociedad,78,79,79,77,€14.3M,31,FIFA 18,"Feb 22, 2018"
7171,ESP-La Liga,SD Eibar,77,77,78,75,€5.4M,28,FIFA 18,"Feb 22, 2018"
7172,ESP-La Liga,Deportivo La Coruña,77,79,77,77,€9.5M,33,FIFA 18,"Feb 22, 2018"
7173,ESP-La Liga,Leganés,75,74,75,74,€3.8M,27,FIFA 18,"Feb 22, 2018"
7174,ESP-La Liga,Málaga,75,76,75,74,€9.4M,33,FIFA 18,"Feb 22, 2018"
7175,ESP-La Liga,Levante,75,75,75,75,€6.5M,33,FIFA 18,"Feb 22, 2018"
7176,ESP-La Liga,Deportivo Alavés,75,76,75,74,€4.4M,30,FIFA 18,"Feb 22, 2018"
7177,ESP-La Liga,Las Palmas,75,77,74,75,€5.7M,33,FIFA 18,"Feb 22, 2018"
7178,ESP-La Liga,Girona,75,78,76,75,€2.6M,32,FIFA 18,"Feb 22, 2018"
7179,ESP-La Liga,Getafe,74,74,73,75,€4.9M,30,FIFA 18,"Feb 22, 2018"
7180,ESP-La Liga,Real Madrid,86,87,86,86,€99.8M,29,FIFA 18,"Feb 26, 2018"
7181,ESP-La Liga,FC Barcelona,85,89,85,84,€92M,23,FIFA 18,"Feb 26, 2018"
7182,ESP-La Liga,Atlético Madrid,84,86,82,83,€60M,33,FIFA 18,"Feb 26, 2018"
7183,ESP-La Liga,Sevilla,80,80,80,78,€34.1M,28,FIFA 18,"Feb 26, 2018"
7184,ESP-La Liga,Athletic Club,79,80,79,78,€17.5M,33,FIFA 18,"Feb 26, 2018"
7185,ESP-La Liga,Valencia,79,79,80,80,€54.1M,31,FIFA 18,"Feb 26, 2018"
7186,ESP-La Liga,Villarreal,79,78,79,80,€31.1M,33,FIFA 18,"Feb 26, 2018"
7187,ESP-La Liga,Real Betis,78,79,78,76,€15.3M,33,FIFA 18,"Feb 26, 2018"
7188,ESP-La Liga,Celta de Vigo,78,79,78,77,€10.4M,31,FIFA 18,"Feb 26, 2018"
7189,ESP-La Liga,Espanyol,78,79,78,76,€10M,27,FIFA 18,"Feb 26, 2018"
7190,ESP-La Liga,Real Sociedad,78,79,79,77,€14.3M,31,FIFA 18,"Feb 26, 2018"
7191,ESP-La Liga,SD Eibar,77,77,78,75,€5.4M,28,FIFA 18,"Feb 26, 2018"
7192,ESP-La Liga,Deportivo La Coruña,77,79,77,77,€9.5M,33,FIFA 18,"Feb 26, 2018"
7193,ESP-La Liga,Leganés,75,74,75,74,€3.8M,27,FIFA 18,"Feb 26, 2018"
7194,ESP-La Liga,Málaga,75,76,75,74,€9.4M,33,FIFA 18,"Feb 26, 2018"
7195,ESP-La Liga,Levante,75,75,75,75,€6.5M,33,FIFA 18,"Feb 26, 2018"
7196,ESP-La Liga,Deportivo Alavés,75,76,75,74,€4.4M,30,FIFA 18,"Feb 26, 2018"
7197,ESP-La Liga,Las Palmas,75,77,74,75,€5.7M,33,FIFA 18,"Feb 26, 2018"
7198,ESP-La Liga,Girona,75,78,76,75,€2.6M,32,FIFA 18,"Feb 26, 2018"
7199,ESP-La Liga,Getafe,74,74,73,75,€4.9M,30,FIFA 18,"Feb 26, 2018"
