,league,team,overall,attack,midfield,defence,transfer_budget,players,fifa_edition,update
7871,ITA-Serie A,Genoa,76,76,75,75,€10M,30,FIFA 18,"Aug 3, 2018"
7872,ITA-Serie A,Sampdoria,75,77,76,74,€14M,25,FIFA 18,"Aug 3, 2018"
7873,ITA-Serie A,Sassuolo,75,76,72,76,€13M,26,FIFA 18,"Aug 3, 2018"
7874,ITA-Serie A,Udinese,74,75,74,74,€7M,26,FIFA 18,"Aug 3, 2018"
7875,ITA-Serie A,Cagliari,73,75,72,72,€6M,26,FIFA 18,"Aug 3, 2018"
7876,ITA-Serie A,SPAL,73,75,73,72,€4.5M,28,FIFA 18,"Aug 3, 2018"
7877,ITA-Serie A,Benevento,72,71,72,72,€6M,27,FIFA 18,"Aug 3, 2018"
7878,ITA-Serie A,Hellas Verona,72,72,72,71,€8.5M,30,FIFA 18,"Aug 3, 2018"
7879,ITA-Serie A,Crotone,70,70,71,71,€5M,28,FIFA 18,"Aug 3, 2018"
7880,ITA-Serie A,Juventus,85,87,84,84,€90M,25,FIFA 18,"Aug 23, 2018"
7881,ITA-Serie A,Napoli,81,84,82,80,€40M,24,FIFA 18,"Aug 23, 2018"
7882,ITA-Serie A,Roma,81,80,82,81,€40M,25,FIFA 18,"Aug 23, 2018"
7883,ITA-Serie A,Inter,80,83,80,79,€39M,23,FIFA 18,"Aug 23, 2018"
7884,ITA-Serie A,Lazio,80,82,80,79,€17.5M,31,FIFA 18,"Aug 23, 2018"
7885,ITA-Serie A,Milan,79,80,79,79,€52M,26,FIFA 18,"Aug 23, 2018"
7886,ITA-Serie A,Fiorentina,77,76,78,77,€19.5M,28,FIFA 18,"Aug 23, 2018"
7887,ITA-Serie A,Torino,77,79,77,77,€12M,25,FIFA 18,"Aug 23, 2018"
7888,ITA-Serie A,Atalanta,76,78,75,78,€8M,26,FIFA 18,"Aug 23, 2018"
7889,ITA-Serie A,Bologna,76,77,75,74,€13M,29,FIFA 18,"Aug 23, 2018"
7890,ITA-Serie A,Chievo,76,76,76,73,€4.6M,28,FIFA 18,"Aug 23, 2018"
7891,ITA-Serie A,Genoa,76,76,75,75,€10M,30,FIFA 18,"Aug 23, 2018"
7892,ITA-Serie A,Sampdoria,75,77,76,74,€14M,25,FIFA 18,"Aug 23, 2018"
7893,ITA-Serie A,Sassuolo,75,76,72,76,€13M,26,FIFA 18,"Aug 23, 2018"
7894,ITA-Serie A,Udinese,74,75,74,74,€7M,26,FIFA 18,"Aug 23, 2018"
7895,ITA-Serie A,Cagliari,73,75,72,72,€6M,26,FIFA 18,"Aug 23, 2018"
7896,ITA-Serie A,SPAL,73,75,73,72,€4.5M,28,FIFA 18,"Aug 23, 2018"
7897,ITA-Serie A,Benevento,72,71,72,70,€6M,26,FIFA 18,"Aug 23, 2018"
7898,ITA-Serie A,Hellas Verona,72,72,72,71,€8.5M,30,FIFA 18,"Aug 23, 2018"
7899,ITA-Serie A,Crotone,70,70,71,71,€5M,28,FIFA 18,"Aug 23, 2018"
7900,ITA-Serie A,Juventus,85,87,84,84,€90M,25,FIFA 18,"Aug 30, 2018"
7901,ITA-Serie A,Napoli,81,84,82,80,€40M,24,FIFA 18,"Aug 30, 2018"
7902,ITA-Serie A,Roma,81,80,82,81,€40M,25,FIFA 18,"Aug 30, 2018"
7903,ITA-Serie A,Inter,80,83,80,79,€39M,23,FIFA 18,"Aug 30, 2018"
7904,ITA-Serie A,Lazio,80,82,80,79,€17.5M,31,FIFA 18,"Aug 30, 2018"
7905,ITA-Serie A,Milan,79,80,79,79,€52M,26,FIFA 18,"Aug 30, 2018"
7906,ITA-Serie A,Fiorentina,77,76,78,77,€19.5M,28,FIFA 18,"Aug 30, 2018"
7907,ITA-Serie A,Torino,77,79,77,77,€12M,25,FIFA 18,"Aug 30, 2018"
7908,ITA-Serie A,Atalanta,76,78,75,78,€8M,26,FIFA 18,"Aug 30, 2018"
7909,ITA-Serie A,Bologna,76,77,75,74,€13M,29,FIFA 18,"Aug 30, 2018"
7910,ITA-Serie A,Chievo,76,76,76,73,€4.6M,28,FIFA 18,"Aug 30, 2018"
7911,ITA-Serie A,Genoa,76,76,75,75,€10M,30,FIFA 18,"Aug 30, 2018"
7912,ITA-Serie A,Sampdoria,75,77,76,74,€14M,25,FIFA 18,"Aug 30, 2018"
7913,ITA-Serie A,Sassuolo,75,76,72,76,€13M,26,FIFA 18,"Aug 30, 2018"
7914,ITA-Serie A,Udinese,74,75,74,74,€7M,26,FIFA 18,"Aug 30, 2018"
7915,ITA-Serie A,Cagliari,73,75,72,72,€6M,26,FIFA 18,"Aug 30, 2018"
7916,ITA-Serie A,SPAL,73,75,73,72,€4.5M,28,FIFA 18,"Aug 30, 2018"
7917,ITA-Serie A,Benevento,72,71,72,70,€6M,26,FIFA 18,"Aug 30, 2018"
7918,ITA-Serie A,Hellas Verona,72,72,72,71,€8.5M,30,FIFA 18,"Aug 30, 2018"
7919,ITA-Serie A,Crotone,70,70,71,71,€5M,28,FIFA 18,"Aug 30, 2018"
7920,ITA-Serie A,Juventus,85,87,84,84,€90M,25,FIFA 18,"Sep 6, 2018"
7921,ITA-Serie A,Napoli,81,84,82,80,€40M,24,FIFA 18,"Sep 6, 2018"
7922,ITA-Serie A,Roma,81,80,82,81,€40M,25,FIFA 18,"Sep 6, 2018"
7923,ITA-Serie A,Inter,80,83,80,79,€39M,23,FIFA 18,"Sep 6, 2018"
7924,ITA-Serie A,Lazio,80,82,80,79,€17.5M,31,FIFA 18,"Sep 6, 2018"
7925,ITA-Serie A,Milan,79,80,79,79,€52M,26,FIFA 18,"Sep 6, 2018"
7926,ITA-Serie A,Fiorentina,77,76,78,77,€19.5M,28,FIFA 18,"Sep 6, 2018"
7927,ITA-Serie A,Torino,77,79,77,77,€12M,25,FIFA 18,"Sep 6, 2018"
7928,ITA-Serie A,Atalanta,76,78,75,78,€8M,26,FIFA 18,"Sep 6, 2018"
7929,ITA-Serie A,Bologna,76,77,75,74,€13M,29,FIFA 18,"Sep 6, 2018"
7930,ITA-Serie A,Genoa,76,76,75,75,€10M,30,FIFA 18,"Sep 6, 2018"
7931,ITA-Serie A,Sampdoria,75,77,76,74,€14M,25,FIFA 18,"Sep 6, 2018"
7932,ITA-Serie A,Sassuolo,75,76,72,76,€13M,26,FIFA 18,"Sep 6, 2018"
7933,ITA-Serie A,Chievo,75,76,76,73,€4.6M,27,FIFA 18,"Sep 6, 2018"
7934,ITA-Serie A,Udinese,74,75,74,74,€7M,26,FIFA 18,"Sep 6, 2018"
7935,ITA-Serie A,Cagliari,73,75,72,72,€6M,26,FIFA 18,"Sep 6, 2018"
7936,ITA-Serie A,SPAL,73,75,73,72,€4.5M,28,FIFA 18,"Sep 6, 2018"
7937,ITA-Serie A,Benevento,72,71,72,70,€6M,26,FIFA 18,"Sep 6, 2018"
7938,ITA-Serie A,Hellas Verona,72,72,72,71,€8.5M,30,FIFA 18,"Sep 6, 2018"
7939,ITA-Serie A,Crotone,70,70,71,71,€5M,28,FIFA 18,"Sep 6, 2018"
7940,ITA-Serie A,Juventus,85,87,84,84,€90M,25,FIFA 18,"Sep 12, 2018"
7941,ITA-Serie A,Napoli,81,84,82,80,€40M,24,FIFA 18,"Sep 12, 2018"
7942,ITA-Serie A,Roma,81,80,82,81,€40M,25,FIFA 18,"Sep 12, 2018"
7943,ITA-Serie A,Inter,80,83,80,79,€39M,23,FIFA 18,"Sep 12, 2018"
7944,ITA-Serie A,Lazio,80,82,80,79,€17.5M,31,FIFA 18,"Sep 12, 2018"
7945,ITA-Serie A,Milan,79,80,79,79,€52M,26,FIFA 18,"Sep 12, 2018"
7946,ITA-Serie A,Fiorentina,77,76,78,77,€19.5M,28,FIFA 18,"Sep 12, 2018"
7947,ITA-Serie A,Torino,77,79,77,77,€12M,25,FIFA 18,"Sep 12, 2018"
7948,ITA-Serie A,Atalanta,76,78,75,78,€8M,26,FIFA 18,"Sep 12, 2018"
7949,ITA-Serie A,Bologna,76,77,75,74,€13M,29,FIFA 18,"Sep 12, 2018"
7950,ITA-Serie A,Genoa,76,76,75,75,€10M,30,FIFA 18,"Sep 12, 2018"
7951,ITA-Serie A,Sampdoria,75,77,76,74,€14M,25,FIFA 18,"Sep 12, 2018"
7952,ITA-Serie A,Sassuolo,75,76,72,76,€13M,26,FIFA 18,"Sep 12, 2018"
7953,ITA-Serie A,Chievo,75,76,76,73,€4.6M,27,FIFA 18,"Sep 12, 2018"
7954,ITA-Serie A,Udinese,74,75,74,74,€7M,26,FIFA 18,"Sep 12, 2018"
7955,ITA-Serie A,Cagliari,73,75,72,72,€6M,26,FIFA 18,"Sep 12, 2018"
7956,ITA-Serie A,SPAL,73,75,73,72,€4.5M,28,FIFA 18,"Sep 12, 2018"
7957,ITA-Serie A,Benevento,72,71,72,70,€6M,26,FIFA 18,"Sep 12, 2018"
7958,ITA-Serie A,Hellas Verona,72,72,72,71,€8.5M,30,FIFA 18,"Sep 12, 2018"
7959,ITA-Serie A,Crotone,70,70,71,71,€5M,28,FIFA 18,"Sep 12, 2018"
7960,ITA-Serie A,Juventus,85,88,84,85,€90M,33,FIFA 19,"Jul 19, 2018"
7961,ITA-Serie A,Inter,82,83,81,82,€39M,33,FIFA 19,"Jul 19, 2018"
7962,ITA-Serie A,Napoli,82,84,82,82,€40M,31,FIFA 19,"Jul 19, 2018"
7963,ITA-Serie A,Milan,81,83,80,79,€52M,33,FIFA 19,"Jul 19, 2018"
7964,ITA-Serie A,Roma,81,81,81,81,€40M,33,FIFA 19,"Jul 19, 2018"
7965,ITA-Serie A,Lazio,80,82,81,79,€17.5M,33,FIFA 19,"Jul 19, 2018"
7966,ITA-Serie A,Torino,77,78,77,77,€12M,31,FIFA 19,"Jul 19, 2018"
7967,ITA-Serie A,Fiorentina,76,76,77,74,€19.5M,32,FIFA 19,"Jul 19, 2018"
7968,ITA-Serie A,Atalanta,76,77,74,77,€8M,33,FIFA 19,"Jul 19, 2018"
7969,ITA-Serie A,Sassuolo,75,75,75,73,€13M,31,FIFA 19,"Jul 19, 2018"
7970,ITA-Serie A,Bologna,75,76,75,74,€12.7M,29,FIFA 19,"Jul 19, 2018"
7971,ITA-Serie A,Genoa,75,74,72,76,€8.6M,33,FIFA 19,"Jul 19, 2018"
7972,ITA-Serie A,Sampdoria,74,76,76,72,€14M,31,FIFA 19,"Jul 19, 2018"
7973,ITA-Serie A,Udinese,74,75,75,74,€7M,33,FIFA 19,"Jul 19, 2018"
7974,ITA-Serie A,Chievo,74,75,76,71,€4.6M,33,FIFA 19,"Jul 19, 2018"
7975,ITA-Serie A,Cagliari,73,74,74,70,€6M,28,FIFA 19,"Jul 19, 2018"
7976,ITA-Serie A,SPAL,73,75,73,72,€4.5M,31,FIFA 19,"Jul 19, 2018"
7977,ITA-Serie A,Frosinone,72,73,71,72,€7M,29,FIFA 19,"Jul 19, 2018"
7978,ITA-Serie A,Empoli,71,71,71,70,€5M,33,FIFA 19,"Jul 19, 2018"
7979,ITA-Serie A,Parma,70,72,68,69,€4M,33,FIFA 19,"Jul 19, 2018"
7980,ITA-Serie A,Juventus,85,89,85,85,€90M,26,FIFA 19,"Aug 21, 2018"
7981,ITA-Serie A,Inter,82,87,81,82,€39M,29,FIFA 19,"Aug 21, 2018"
7982,ITA-Serie A,Napoli,82,84,82,82,€40M,27,FIFA 19,"Aug 21, 2018"
7983,ITA-Serie A,Milan,81,83,80,79,€52M,29,FIFA 19,"Aug 21, 2018"
7984,ITA-Serie A,Roma,81,81,82,81,€40M,28,FIFA 19,"Aug 21, 2018"
7985,ITA-Serie A,Lazio,80,82,81,79,€17.5M,33,FIFA 19,"Aug 21, 2018"
7986,ITA-Serie A,Torino,78,80,77,77,€12M,28,FIFA 19,"Aug 21, 2018"
7987,ITA-Serie A,Fiorentina,76,76,77,74,€19.5M,27,FIFA 19,"Aug 21, 2018"
7988,ITA-Serie A,Atalanta,76,79,75,75,€8M,29,FIFA 19,"Aug 21, 2018"
7989,ITA-Serie A,Sampdoria,75,76,76,72,€14M,32,FIFA 19,"Aug 21, 2018"
7990,ITA-Serie A,Sassuolo,75,76,75,73,€13M,28,FIFA 19,"Aug 21, 2018"
7991,ITA-Serie A,Bologna,75,75,74,76,€12.7M,28,FIFA 19,"Aug 21, 2018"
7992,ITA-Serie A,Chievo,75,75,75,70,€4.6M,33,FIFA 19,"Aug 21, 2018"
7993,ITA-Serie A,Cagliari,74,74,74,71,€6M,23,FIFA 19,"Aug 21, 2018"
7994,ITA-Serie A,Udinese,74,76,75,72,€7M,33,FIFA 19,"Aug 21, 2018"
7995,ITA-Serie A,SPAL,74,75,74,73,€4.5M,31,FIFA 19,"Aug 21, 2018"
7996,ITA-Serie A,Genoa,74,74,75,75,€8.6M,27,FIFA 19,"Aug 21, 2018"
7997,ITA-Serie A,Frosinone,73,74,71,72,€7M,31,FIFA 19,"Aug 21, 2018"
7998,ITA-Serie A,Parma,72,74,72,69,€4M,30,FIFA 19,"Aug 21, 2018"
7999,ITA-Serie A,Empoli,72,71,71,73,€5M,33,FIFA 19,"Aug 21, 2018"
8000,ITA-Serie A,Juventus,85,89,85,85,€90M,25,FIFA 19,"Sep 20, 2018"
8001,ITA-Serie A,Inter,82,87,81,82,€39M,24,FIFA 19,"Sep 20, 2018"
8002,ITA-Serie A,Napoli,82,84,82,82,€40M,25,FIFA 19,"Sep 20, 2018"
8003,ITA-Serie A,Milan,81,83,80,79,€52M,29,FIFA 19,"Sep 20, 2018"
8004,ITA-Serie A,Roma,81,81,81,81,€40M,26,FIFA 19,"Sep 20, 2018"
8005,ITA-Serie A,Lazio,80,82,81,79,€17.5M,33,FIFA 19,"Sep 20, 2018"
8006,ITA-Serie A,Torino,77,81,77,76,€12M,26,FIFA 19,"Sep 20, 2018"
8007,ITA-Serie A,Fiorentina,76,76,76,74,€19.5M,23,FIFA 19,"Sep 20, 2018"
8008,ITA-Serie A,Atalanta,76,81,75,75,€8M,25,FIFA 19,"Sep 20, 2018"
8009,ITA-Serie A,Sampdoria,75,76,76,72,€14M,27,FIFA 19,"Sep 20, 2018"
8010,ITA-Serie A,Sassuolo,75,76,75,73,€13M,27,FIFA 19,"Sep 20, 2018"
8011,ITA-Serie A,Bologna,75,75,75,76,€12.7M,28,FIFA 19,"Sep 20, 2018"
8012,ITA-Serie A,Chievo,75,75,75,70,€4.6M,29,FIFA 19,"Sep 20, 2018"
8013,ITA-Serie A,Cagliari,74,75,74,73,€6M,25,FIFA 19,"Sep 20, 2018"
8014,ITA-Serie A,Udinese,74,75,75,73,€7M,30,FIFA 19,"Sep 20, 2018"
8015,ITA-Serie A,SPAL,74,75,74,73,€4.5M,27,FIFA 19,"Sep 20, 2018"
8016,ITA-Serie A,Genoa,74,73,75,75,€8.6M,25,FIFA 19,"Sep 20, 2018"
8017,ITA-Serie A,Frosinone,73,74,71,72,€7M,33,FIFA 19,"Sep 20, 2018"
8018,ITA-Serie A,Parma,73,75,71,69,€4M,29,FIFA 19,"Sep 20, 2018"
8019,ITA-Serie A,Empoli,72,71,72,72,€5M,33,FIFA 19,"Sep 20, 2018"
8020,ITA-Serie A,Juventus,85,89,85,85,€90M,25,FIFA 19,"Sep 24, 2018"
8021,ITA-Serie A,Inter,82,87,81,82,€39M,24,FIFA 19,"Sep 24, 2018"
8022,ITA-Serie A,Napoli,82,84,82,82,€40M,25,FIFA 19,"Sep 24, 2018"
8023,ITA-Serie A,Milan,81,83,80,79,€52M,29,FIFA 19,"Sep 24, 2018"
8024,ITA-Serie A,Roma,81,81,81,81,€40M,26,FIFA 19,"Sep 24, 2018"
8025,ITA-Serie A,Lazio,80,82,81,79,€17.5M,33,FIFA 19,"Sep 24, 2018"
8026,ITA-Serie A,Torino,77,81,77,76,€12M,26,FIFA 19,"Sep 24, 2018"
8027,ITA-Serie A,Fiorentina,76,76,76,74,€19.5M,23,FIFA 19,"Sep 24, 2018"
8028,ITA-Serie A,Atalanta,76,81,75,75,€8M,25,FIFA 19,"Sep 24, 2018"
8029,ITA-Serie A,Sampdoria,75,76,76,72,€14M,27,FIFA 19,"Sep 24, 2018"
8030,ITA-Serie A,Sassuolo,75,76,75,73,€13M,27,FIFA 19,"Sep 24, 2018"
8031,ITA-Serie A,Bologna,75,75,75,76,€12.7M,28,FIFA 19,"Sep 24, 2018"
8032,ITA-Serie A,Chievo,75,75,75,70,€4.6M,29,FIFA 19,"Sep 24, 2018"
8033,ITA-Serie A,Cagliari,74,75,74,73,€6M,25,FIFA 19,"Sep 24, 2018"
8034,ITA-Serie A,Udinese,74,75,75,73,€7M,30,FIFA 19,"Sep 24, 2018"
8035,ITA-Serie A,SPAL,74,75,74,73,€4.5M,27,FIFA 19,"Sep 24, 2018"
8036,ITA-Serie A,Genoa,74,73,75,75,€8.6M,25,FIFA 19,"Sep 24, 2018"
8037,ITA-Serie A,Frosinone,73,74,71,72,€7M,33,FIFA 19,"Sep 24, 2018"
8038,ITA-Serie A,Parma,73,75,71,69,€4M,29,FIFA 19,"Sep 24, 2018"
8039,ITA-Serie A,Empoli,72,71,72,72,€5M,33,FIFA 19,"Sep 24, 2018"
8040,ITA-Serie A,Juventus,85,89,85,85,€90M,25,FIFA 19,"Sep 27, 2018"
8041,ITA-Serie A,Inter,82,87,81,82,€39M,24,FIFA 19,"Sep 27, 2018"
8042,ITA-Serie A,Napoli,82,84,82,82,€40M,25,FIFA 19,"Sep 27, 2018"
8043,ITA-Serie A,Milan,81,83,80,79,€52M,29,FIFA 19,"Sep 27, 2018"
8044,ITA-Serie A,Roma,81,81,80,82,€40M,26,FIFA 19,"Sep 27, 2018"
8045,ITA-Serie A,Lazio,80,82,81,79,€17.5M,33,FIFA 19,"Sep 27, 2018"
8046,ITA-Serie A,Torino,77,81,77,76,€12M,26,FIFA 19,"Sep 27, 2018"
8047,ITA-Serie A,Fiorentina,76,76,76,74,€19.5M,23,FIFA 19,"Sep 27, 2018"
8048,ITA-Serie A,Atalanta,76,81,75,75,€8M,25,FIFA 19,"Sep 27, 2018"
8049,ITA-Serie A,Sampdoria,75,76,76,72,€14M,27,FIFA 19,"Sep 27, 2018"
8050,ITA-Serie A,Sassuolo,75,76,75,73,€13M,27,FIFA 19,"Sep 27, 2018"
8051,ITA-Serie A,Bologna,75,75,75,76,€12.7M,28,FIFA 19,"Sep 27, 2018"
8052,ITA-Serie A,Chievo,75,75,75,70,€4.6M,29,FIFA 19,"Sep 27, 2018"
8053,ITA-Serie A,Cagliari,74,75,74,73,€6M,25,FIFA 19,"Sep 27, 2018"
8054,ITA-Serie A,Udinese,74,75,75,73,€7M,30,FIFA 19,"Sep 27, 2018"
8055,ITA-Serie A,SPAL,74,75,74,73,€4.5M,27,FIFA 19,"Sep 27, 2018"
8056,ITA-Serie A,Genoa,74,73,75,75,€8.6M,25,FIFA 19,"Sep 27, 2018"
8057,ITA-Serie A,Frosinone,73,74,71,72,€7M,33,FIFA 19,"Sep 27, 2018"
8058,ITA-Serie A,Parma,73,75,71,69,€4M,29,FIFA 19,"Sep 27, 2018"
8059,ITA-Serie A,Empoli,72,71,72,72,€5M,33,FIFA 19,"Sep 27, 2018"
8060,ITA-Serie A,Juventus,85,89,85,85,€90M,25,FIFA 19,"Oct 1, 2018"
8061,ITA-Serie A,Inter,82,87,81,82,€39M,24,FIFA 19,"Oct 1, 2018"
8062,ITA-Serie A,Napoli,82,84,82,82,€40M,25,FIFA 19,"Oct 1, 2018"
8063,ITA-Serie A,Milan,81,83,80,79,€52M,29,FIFA 19,"Oct 1, 2018"
8064,ITA-Serie A,Roma,81,81,80,82,€40M,26,FIFA 19,"Oct 1, 2018"
8065,ITA-Serie A,Lazio,80,82,81,79,€17.5M,33,FIFA 19,"Oct 1, 2018"
8066,ITA-Serie A,Torino,77,81,77,76,€12M,26,FIFA 19,"Oct 1, 2018"
8067,ITA-Serie A,Fiorentina,76,76,76,74,€19.5M,23,FIFA 19,"Oct 1, 2018"
8068,ITA-Serie A,Atalanta,76,81,75,75,€8M,25,FIFA 19,"Oct 1, 2018"
8069,ITA-Serie A,Sampdoria,75,76,76,72,€14M,27,FIFA 19,"Oct 1, 2018"
8070,ITA-Serie A,Sassuolo,75,76,75,73,€13M,27,FIFA 19,"Oct 1, 2018"
8071,ITA-Serie A,Bologna,75,75,75,76,€12.7M,28,FIFA 19,"Oct 1, 2018"
8072,ITA-Serie A,Chievo,75,75,75,70,€4.6M,29,FIFA 19,"Oct 1, 2018"
8073,ITA-Serie A,Cagliari,74,75,74,73,€6M,25,FIFA 19,"Oct 1, 2018"
8074,ITA-Serie A,Udinese,74,75,75,73,€7M,30,FIFA 19,"Oct 1, 2018"
8075,ITA-Serie A,SPAL,74,75,74,73,€4.5M,27,FIFA 19,"Oct 1, 2018"
8076,ITA-Serie A,Genoa,74,73,75,75,€8.6M,25,FIFA 19,"Oct 1, 2018"
8077,ITA-Serie A,Frosinone,73,74,71,72,€7M,33,FIFA 19,"Oct 1, 2018"
8078,ITA-Serie A,Parma,73,75,71,69,€4M,29,FIFA 19,"Oct 1, 2018"
8079,ITA-Serie A,Empoli,72,71,72,72,€5M,33,FIFA 19,"Oct 1, 2018"
8080,ITA-Serie A,Juventus,85,89,85,85,€90M,25,FIFA 19,"Oct 4, 2018"
8081,ITA-Serie A,Inter,82,87,81,82,€39M,24,FIFA 19,"Oct 4, 2018"
8082,ITA-Serie A,Napoli,82,84,82,82,€40M,25,FIFA 19,"Oct 4, 2018"
8083,ITA-Serie A,Milan,81,83,80,79,€52M,29,FIFA 19,"Oct 4, 2018"
8084,ITA-Serie A,Roma,81,83,80,82,€40M,26,FIFA 19,"Oct 4, 2018"
8085,ITA-Serie A,Lazio,80,82,81,79,€17.5M,33,FIFA 19,"Oct 4, 2018"
8086,ITA-Serie A,Torino,77,81,77,76,€12M,26,FIFA 19,"Oct 4, 2018"
8087,ITA-Serie A,Fiorentina,76,76,76,75,€19.5M,23,FIFA 19,"Oct 4, 2018"
8088,ITA-Serie A,Atalanta,76,81,75,75,€8M,25,FIFA 19,"Oct 4, 2018"
8089,ITA-Serie A,Sampdoria,75,76,76,72,€14M,27,FIFA 19,"Oct 4, 2018"
8090,ITA-Serie A,Sassuolo,75,77,74,73,€13M,27,FIFA 19,"Oct 4, 2018"
8091,ITA-Serie A,Bologna,75,75,75,76,€12.7M,28,FIFA 19,"Oct 4, 2018"
8092,ITA-Serie A,Chievo,75,75,75,70,€4.6M,29,FIFA 19,"Oct 4, 2018"
8093,ITA-Serie A,Cagliari,74,75,74,73,€6M,25,FIFA 19,"Oct 4, 2018"
8094,ITA-Serie A,Udinese,74,75,75,73,€7M,30,FIFA 19,"Oct 4, 2018"
8095,ITA-Serie A,SPAL,74,75,74,73,€4.5M,27,FIFA 19,"Oct 4, 2018"
8096,ITA-Serie A,Genoa,74,73,75,75,€8.6M,25,FIFA 19,"Oct 4, 2018"
8097,ITA-Serie A,Frosinone,73,74,71,72,€7M,33,FIFA 19,"Oct 4, 2018"
8098,ITA-Serie A,Parma,73,75,71,69,€4M,29,FIFA 19,"Oct 4, 2018"
8099,ITA-Serie A,Empoli,72,71,72,72,€5M,33,FIFA 19,"Oct 4, 2018"
8100,ITA-Serie A,Juventus,85,89,85,85,€90M,25,FIFA 19,"Oct 9, 2018"
8101,ITA-Serie A,Inter,82,87,81,82,€39M,24,FIFA 19,"Oct 9, 2018"
8102,ITA-Serie A,Napoli,82,84,82,82,€40M,25,FIFA 19,"Oct 9, 2018"
8103,ITA-Serie A,Milan,81,83,80,79,€52M,29,FIFA 19,"Oct 9, 2018"
8104,ITA-Serie A,Roma,81,83,80,82,€40M,26,FIFA 19,"Oct 9, 2018"
8105,ITA-Serie A,Lazio,80,82,81,79,€17.5M,33,FIFA 19,"Oct 9, 2018"
8106,ITA-Serie A,Torino,77,81,77,76,€12M,26,FIFA 19,"Oct 9, 2018"
8107,ITA-Serie A,Fiorentina,76,76,76,75,€19.5M,23,FIFA 19,"Oct 9, 2018"
8108,ITA-Serie A,Atalanta,76,81,75,75,€8M,25,FIFA 19,"Oct 9, 2018"
8109,ITA-Serie A,Sampdoria,75,76,76,72,€14M,27,FIFA 19,"Oct 9, 2018"
8110,ITA-Serie A,Sassuolo,75,77,74,73,€13M,27,FIFA 19,"Oct 9, 2018"
8111,ITA-Serie A,Bologna,75,75,75,76,€12.7M,28,FIFA 19,"Oct 9, 2018"
8112,ITA-Serie A,Chievo,75,75,75,70,€4.6M,29,FIFA 19,"Oct 9, 2018"
8113,ITA-Serie A,Cagliari,74,75,74,73,€6M,25,FIFA 19,"Oct 9, 2018"
8114,ITA-Serie A,Udinese,74,75,75,73,€7M,30,FIFA 19,"Oct 9, 2018"
8115,ITA-Serie A,SPAL,74,75,74,73,€4.5M,27,FIFA 19,"Oct 9, 2018"
8116,ITA-Serie A,Genoa,74,73,75,75,€8.6M,25,FIFA 19,"Oct 9, 2018"
8117,ITA-Serie A,Frosinone,73,74,71,72,€7M,33,FIFA 19,"Oct 9, 2018"
8118,ITA-Serie A,Parma,73,75,71,69,€4M,29,FIFA 19,"Oct 9, 2018"
8119,ITA-Serie A,Empoli,72,71,72,72,€5M,33,FIFA 19,"Oct 9, 2018"
8120,ITA-Serie A,Juventus,85,89,85,85,€90M,25,FIFA 19,"Oct 11, 2018"
8121,ITA-Serie A,Inter,82,87,81,82,€39M,24,FIFA 19,"Oct 11, 2018"
8122,ITA-Serie A,Napoli,82,84,82,82,€40M,25,FIFA 19,"Oct 11, 2018"
8123,ITA-Serie A,Milan,81,83,80,79,€52M,29,FIFA 19,"Oct 11, 2018"
8124,ITA-Serie A,Roma,81,83,80,82,€40M,26,FIFA 19,"Oct 11, 2018"
8125,ITA-Serie A,Lazio,80,82,81,79,€17.5M,33,FIFA 19,"Oct 11, 2018"
8126,ITA-Serie A,Torino,77,81,77,76,€12M,26,FIFA 19,"Oct 11, 2018"
8127,ITA-Serie A,Fiorentina,76,76,76,75,€19.5M,23,FIFA 19,"Oct 11, 2018"
8128,ITA-Serie A,Atalanta,76,81,75,75,€8M,25,FIFA 19,"Oct 11, 2018"
8129,ITA-Serie A,Sampdoria,75,76,76,72,€14M,27,FIFA 19,"Oct 11, 2018"
8130,ITA-Serie A,Cagliari,75,75,74,73,€6M,25,FIFA 19,"Oct 11, 2018"
8131,ITA-Serie A,Sassuolo,75,77,74,73,€13M,27,FIFA 19,"Oct 11, 2018"
8132,ITA-Serie A,Bologna,75,75,75,76,€12.7M,28,FIFA 19,"Oct 11, 2018"
8133,ITA-Serie A,Chievo,75,75,75,70,€4.6M,28,FIFA 19,"Oct 11, 2018"
8134,ITA-Serie A,Udinese,74,75,75,73,€7M,30,FIFA 19,"Oct 11, 2018"
8135,ITA-Serie A,SPAL,74,75,74,73,€4.5M,27,FIFA 19,"Oct 11, 2018"
8136,ITA-Serie A,Genoa,74,73,74,75,€8.6M,25,FIFA 19,"Oct 11, 2018"
8137,ITA-Serie A,Frosinone,73,74,71,72,€7M,33,FIFA 19,"Oct 11, 2018"
8138,ITA-Serie A,Parma,73,75,71,69,€4M,29,FIFA 19,"Oct 11, 2018"
8139,ITA-Serie A,Empoli,72,71,72,72,€5M,33,FIFA 19,"Oct 11, 2018"
8140,ITA-Serie A,Juventus,85,89,85,85,€90M,25,FIFA 19,"Oct 15, 2018"
8141,ITA-Serie A,Inter,82,87,81,82,€39M,24,FIFA 19,"Oct 15, 2018"
8142,ITA-Serie A,Napoli,82,84,82,82,€40M,25,FIFA 19,"Oct 15, 2018"
8143,ITA-Serie A,Milan,81,83,80,79,€52M,29,FIFA 19,"Oct 15, 2018"
8144,ITA-Serie A,Roma,81,83,80,82,€40M,26,FIFA 19,"Oct 15, 2018"
